zip,month,year,price_index
11256,Dec,2018,$475K
11256,Mar,2019,$477K
11256,Mar,2020,$482K
11256,Apr,2020,$483K
11256,May,2020,$485K
11256,Aug,2021,$550K
11256,Oct,2021,$555K
11256,Jun,2021,$541K
11256,Jun,2020,$486K
11256,Dec,2017,$454K
11256,Aug,2016,$424K
11256,May,2016,$421K
11351,Nov,2013,$389K
11351,Dec,2013,$391K
11351,Jan,2014,$393K
11351,Feb,2014,$395K
11351,Mar,2014,$396K
11351,Apr,2014,$398K
11351,May,2014,$399K
11351,Jun,2014,$400K
11351,Jul,2014,$401K
11351,Feb,2022,$566K
11351,Sep,2014,$403K
11351,Dec,2014,$405K
11351,Jan,2015,$405K
11351,Feb,2015,$406K
11351,Mar,2015,$407K
11351,Apr,2015,$408K
11351,May,2015,$409K
11351,Jun,2015,$410K
11351,Jul,2015,$411K
11351,Aug,2015,$412K
11351,Sep,2015,$413K
11351,Oct,2015,$414K
11351,Nov,2015,$415K
11351,Dec,2015,$416K
11351,Mar,2016,$419K
11351,May,2016,$421K
11351,Jun,2016,$422K
11351,Jul,2016,$423K
11351,Aug,2016,$424K
11351,Sep,2016,$426K
11351,Oct,2016,$427K
11351,Nov,2016,$429K
11351,Dec,2016,$430K
11351,Jan,2017,$432K
11351,Feb,2017,$434K
11351,Mar,2017,$436K
11351,Apr,2017,$437K
11351,Jun,2017,$441K
11351,Aug,2017,$446K
11351,Sep,2017,$449K
11351,Oct,2017,$451K
11351,Jan,2018,$456K
11351,Feb,2018,$459K
11351,Mar,2018,$461K
11351,Apr,2018,$464K
11351,Jun,2018,$468K
11351,Aug,2018,$470K
11351,Sep,2018,$471K
11351,Nov,2018,$474K
11351,Dec,2018,$475K
11351,Jan,2019,$476K
11351,Feb,2019,$476K
11351,Mar,2019,$477K
11351,Apr,2019,$477K
11351,May,2019,$478K
11351,Jun,2019,$479K
11351,Jul,2019,$480K
11351,Sep,2019,$480K
11351,Dec,2019,$478K
11351,Jan,2020,$479K
11351,Feb,2020,$480K
11351,Mar,2020,$482K
11351,Apr,2020,$483K
11351,May,2020,$485K
11351,Jun,2020,$486K
11351,Jul,2020,$489K
11351,Aug,2020,$492K
11351,Sep,2020,$496K
11351,Oct,2020,$501K
11351,Nov,2020,$506K
11351,Mar,2021,$524K
11351,May,2021,$535K
11351,Jun,2021,$541K
11351,Jul,2021,$546K
11351,Aug,2021,$550K
11351,Sep,2021,$553K
11351,Oct,2021,$555K
11351,Nov,2021,$558K
11351,Dec,2021,$560K
11351,Jan,2022,$563K
11351,Dec,2017,$454K
11351,Nov,2017,$452K
11351,Jul,2013,$382K
11351,Jun,2013,$380K
11351,Apr,2013,$377K
11351,Mar,2013,$375K
11351,Feb,2013,$375K
11351,Jan,2013,$374K
11351,Dec,2012,$373K
11351,Nov,2012,$372K
11351,Oct,2012,$372K
11351,Sep,2012,$372K
11351,Aug,2012,$372K
11351,Jun,2012,$372K
11351,Apr,2012,$373K
11351,Mar,2012,$374K
11351,Feb,2012,$375K
11351,Jan,2012,$376K
11351,Dec,2011,$378K
11351,Nov,2011,$379K
11351,Oct,2011,$380K
11351,Sep,2011,$381K
11351,Aug,2011,$383K
11351,Jul,2011,$385K
11351,Jun,2011,$386K
11351,May,2011,$389K
11351,Apr,2011,$390K
11351,Mar,2011,$392K
11351,May,2012,$372K
11351,Jul,2012,$372K
11351,Aug,2013,$384K
11351,Oct,2013,$387K
11351,Aug,2014,$402K
11351,Oct,2014,$403K
11351,Jan,2016,$417K
11351,Feb,2016,$418K
11351,Jul,2017,$444K
11351,May,2018,$466K
11351,Oct,2018,$472K
11351,Oct,2019,$479K
11351,Dec,2020,$511K
11351,Feb,2021,$520K
11351,Apr,2021,$529K
11354,Jan,2019,$424K
11354,Dec,2018,$422K
11354,Nov,2018,$421K
11354,Sep,2018,$419K
11354,Aug,2018,$418K
11354,Jul,2018,$416K
11354,Feb,2022,$431K
11354,May,2018,$409K
11354,Feb,2018,$397K
11354,Jan,2018,$395K
11354,Dec,2017,$394K
11354,Nov,2017,$392K
11354,Oct,2017,$389K
11354,Sep,2017,$384K
11354,Aug,2017,$380K
11354,Jul,2017,$377K
11354,Jun,2017,$375K
11354,May,2017,$373K
11354,Apr,2017,$370K
11354,Mar,2017,$367K
11354,Feb,2017,$364K
11354,Nov,2016,$355K
11354,Aug,2016,$348K
11354,Jun,2016,$343K
11354,May,2016,$340K
11354,Apr,2016,$337K
11354,Mar,2016,$335K
11354,Feb,2016,$333K
11354,Jan,2016,$331K
11354,Dec,2015,$328K
11354,Nov,2015,$325K
11354,Oct,2015,$323K
11354,Sep,2015,$321K
11354,Jul,2015,$317K
11354,May,2015,$311K
11354,Apr,2015,$308K
11354,Mar,2015,$307K
11354,Feb,2015,$306K
11354,Jan,2015,$305K
11354,Dec,2014,$305K
11354,Nov,2014,$303K
11354,Oct,2014,$301K
11354,Sep,2014,$298K
11354,Aug,2014,$295K
11354,Jul,2014,$293K
11354,Jun,2014,$293K
11354,May,2014,$292K
11354,Apr,2014,$291K
11354,Feb,2014,$284K
11354,Jan,2014,$281K
11354,Oct,2013,$273K
11354,Aug,2013,$270K
11354,Jul,2013,$268K
11354,Jun,2013,$266K
11354,May,2013,$264K
11354,Apr,2013,$262K
11354,Mar,2013,$261K
11354,Jan,2013,$259K
11354,Dec,2012,$258K
11354,Nov,2012,$257K
11354,Oct,2012,$256K
11354,Sep,2012,$255K
11354,Jul,2012,$255K
11354,May,2012,$253K
11354,Apr,2012,$253K
11354,Mar,2012,$254K
11354,Feb,2012,$254K
11354,Jan,2012,$254K
11354,Dec,2011,$253K
11354,Nov,2011,$252K
11354,Oct,2011,$252K
11354,Sep,2011,$252K
11354,Aug,2011,$252K
11354,Jun,2011,$251K
11354,Mar,2011,$250K
11354,Feb,2013,$259K
11354,Nov,2013,$275K
11354,Dec,2013,$277K
11354,Jun,2015,$314K
11354,Aug,2015,$319K
11354,Sep,2016,$351K
11354,Mar,2018,$401K
11354,Apr,2018,$405K
11354,Jun,2018,$413K
11354,Feb,2019,$424K
11354,Mar,2019,$425K
11354,Apr,2019,$424K
11354,May,2019,$423K
11354,Jun,2019,$422K
11354,Jul,2019,$422K
11354,Aug,2019,$422K
11354,Sep,2019,$422K
11354,Oct,2019,$422K
11354,Mar,2020,$425K
11354,Apr,2020,$427K
11354,May,2020,$428K
11354,Jun,2020,$429K
11354,Jul,2020,$429K
11354,Aug,2020,$429K
11354,Sep,2020,$430K
11354,Oct,2020,$430K
11354,Nov,2020,$429K
11354,Dec,2020,$428K
11354,Jan,2021,$427K
11354,Feb,2021,$424K
11354,Apr,2021,$422K
11354,May,2021,$423K
11354,Sep,2021,$427K
11354,Oct,2021,$427K
11354,Nov,2021,$428K
11354,Dec,2021,$428K
11354,Aug,2021,$426K
11354,Jul,2021,$425K
11354,Mar,2021,$423K
11354,Feb,2020,$424K
11354,Dec,2019,$422K
11354,Nov,2019,$421K
11354,Oct,2018,$420K
11354,Jan,2017,$361K
11354,Dec,2016,$357K
11354,Oct,2016,$353K
11354,Mar,2014,$288K
11354,Jun,2012,$254K
11354,Jul,2011,$251K
11355,May,2019,$492K
11355,Jun,2019,$490K
11355,Feb,2022,$482K
11355,Oct,2019,$483K
11355,Nov,2019,$481K
11355,Dec,2019,$481K
11355,Jan,2020,$482K
11355,Feb,2020,$483K
11355,Mar,2020,$482K
11355,Apr,2020,$482K
11355,May,2020,$481K
11355,Jun,2020,$481K
11355,Oct,2020,$480K
11355,Nov,2020,$480K
11355,Dec,2020,$479K
11355,Jan,2021,$477K
11355,Feb,2021,$474K
11355,Mar,2021,$473K
11355,Apr,2021,$474K
11355,May,2021,$476K
11355,Jun,2021,$477K
11355,Jul,2021,$478K
11355,Aug,2021,$479K
11355,Sep,2021,$480K
11355,Oct,2021,$480K
11355,Dec,2021,$480K
11355,Nov,2021,$481K
11355,Sep,2020,$481K
11355,Jul,2020,$481K
11355,Jul,2019,$488K
11355,Apr,2019,$493K
11355,Mar,2019,$493K
11355,Feb,2019,$491K
11355,Dec,2018,$492K
11355,Oct,2018,$492K
11355,Sep,2018,$493K
11355,Aug,2018,$491K
11355,Jul,2018,$488K
11355,Jun,2018,$483K
11355,May,2018,$478K
11355,Mar,2018,$467K
11355,Jan,2018,$461K
11355,Dec,2017,$458K
11355,Nov,2017,$455K
11355,Oct,2017,$452K
11355,Sep,2017,$446K
11355,Aug,2017,$443K
11355,May,2017,$435K
11355,Apr,2017,$432K
11355,Mar,2017,$430K
11355,Jan,2017,$424K
11355,Dec,2016,$421K
11355,Nov,2016,$418K
11355,Oct,2016,$415K
11355,Aug,2016,$409K
11355,Jun,2016,$403K
11355,May,2016,$400K
11355,Apr,2016,$397K
11355,Mar,2016,$393K
11355,Feb,2016,$391K
11355,Jan,2016,$388K
11355,Nov,2015,$381K
11355,Sep,2015,$373K
11355,Aug,2015,$371K
11355,Jun,2015,$363K
11355,Apr,2015,$358K
11355,Mar,2015,$355K
11355,Jan,2015,$353K
11355,Nov,2014,$349K
11355,Oct,2014,$346K
11355,Sep,2014,$344K
11355,Aug,2014,$341K
11355,Jul,2014,$340K
11355,Jun,2014,$339K
11355,Apr,2014,$335K
11355,Feb,2014,$328K
11355,Jan,2014,$323K
11355,Dec,2013,$319K
11355,Nov,2013,$318K
11355,Oct,2013,$317K
11355,Sep,2013,$315K
11355,Aug,2013,$314K
11355,Jul,2013,$311K
11355,Jun,2013,$309K
11355,Apr,2013,$304K
11355,Feb,2013,$300K
11355,Jan,2013,$300K
11355,Dec,2012,$299K
11355,Nov,2012,$298K
11355,Sep,2012,$296K
11355,Jul,2012,$294K
11355,Jun,2012,$292K
11355,May,2012,$291K
11355,Apr,2012,$292K
11355,Mar,2012,$292K
11355,Feb,2012,$292K
11355,Dec,2011,$291K
11355,Sep,2011,$290K
11355,Aug,2011,$289K
11355,Jul,2011,$288K
11355,May,2011,$289K
11355,Apr,2011,$288K
11355,Mar,2011,$287K
11355,Oct,2011,$290K
11355,Nov,2011,$290K
11355,Aug,2012,$295K
11355,Mar,2013,$302K
11355,Mar,2014,$331K
11355,May,2014,$337K
11355,Dec,2014,$352K
11355,Feb,2015,$354K
11355,May,2015,$360K
11355,Jul,2015,$367K
11355,Dec,2015,$384K
11355,Feb,2017,$427K
11355,Jul,2017,$440K
11355,Feb,2018,$464K
11355,Apr,2018,$473K
11355,Nov,2018,$493K
11355,Jan,2019,$492K
11355,Aug,2019,$486K
11355,Sep,2019,$484K
11356,Dec,2021,$751K
11356,Nov,2021,$752K
11356,Feb,2022,$751K
11356,Aug,2021,$747K
11356,Jul,2021,$746K
11356,May,2021,$741K
11356,Feb,2021,$734K
11356,Jan,2021,$733K
11356,Dec,2020,$730K
11356,Nov,2020,$727K
11356,Oct,2020,$723K
11356,Aug,2020,$720K
11356,Jul,2020,$720K
11356,May,2020,$720K
11356,Apr,2020,$720K
11356,Mar,2020,$720K
11356,Feb,2020,$721K
11356,Jan,2020,$721K
11356,Dec,2019,$724K
11356,Oct,2019,$735K
11356,Sep,2019,$739K
11356,Jul,2019,$746K
11356,Jun,2019,$749K
11356,Apr,2019,$757K
11356,Mar,2019,$760K
11356,Dec,2018,$762K
11356,Nov,2018,$761K
11356,Oct,2018,$760K
11356,Sep,2018,$759K
11356,Aug,2018,$757K
11356,Jul,2018,$753K
11356,Jun,2018,$748K
11356,May,2018,$743K
11356,Mar,2018,$730K
11356,Feb,2018,$723K
11356,Dec,2017,$716K
11356,Nov,2017,$714K
11356,Aug,2017,$699K
11356,May,2017,$685K
11356,Mar,2017,$678K
11356,Feb,2017,$676K
11356,Jan,2017,$673K
11356,Nov,2016,$661K
11356,Oct,2016,$655K
11356,Aug,2016,$645K
11356,Jul,2016,$642K
11356,Jun,2016,$639K
11356,May,2016,$636K
11356,Apr,2016,$632K
11356,Mar,2016,$627K
11356,Feb,2016,$621K
11356,Jan,2016,$614K
11356,Nov,2015,$606K
11356,Oct,2015,$603K
11356,Sep,2015,$600K
11356,Aug,2015,$598K
11356,Jun,2015,$586K
11356,May,2015,$579K
11356,Apr,2015,$575K
11356,Mar,2015,$572K
11356,Dec,2014,$566K
11356,Oct,2014,$560K
11356,Sep,2014,$555K
11356,Aug,2014,$549K
11356,Jul,2014,$546K
11356,Jun,2014,$544K
11356,May,2014,$542K
11356,Mar,2014,$532K
11356,Feb,2014,$526K
11356,Dec,2013,$516K
11356,Nov,2013,$510K
11356,Aug,2013,$497K
11356,Jun,2013,$490K
11356,May,2013,$489K
11356,Mar,2013,$483K
11356,Feb,2013,$480K
11356,Jan,2013,$478K
11356,Nov,2012,$476K
11356,Oct,2012,$474K
11356,Aug,2012,$474K
11356,Jul,2012,$474K
11356,Jun,2012,$474K
11356,May,2012,$473K
11356,Apr,2012,$473K
11356,Feb,2012,$476K
11356,Jan,2012,$475K
11356,Nov,2011,$474K
11356,Oct,2011,$475K
11356,Sep,2011,$475K
11356,Aug,2011,$476K
11356,Jul,2011,$476K
11356,Jun,2011,$476K
11356,May,2011,$476K
11356,Apr,2011,$474K
11356,Mar,2011,$473K
11356,Dec,2011,$474K
11356,Mar,2012,$474K
11356,Sep,2012,$474K
11356,Dec,2012,$477K
11356,Jul,2013,$494K
11356,Oct,2013,$505K
11356,Jan,2014,$521K
11356,Jan,2015,$568K
11356,Jul,2015,$592K
11356,Sep,2016,$650K
11356,Apr,2017,$680K
11356,Jun,2017,$691K
11356,Jul,2017,$695K
11356,Sep,2017,$704K
11356,Oct,2017,$710K
11356,Jan,2018,$719K
11356,Apr,2018,$737K
11356,Jan,2019,$761K
11356,Feb,2019,$761K
11356,Nov,2019,$729K
11356,Jun,2020,$720K
11356,Sep,2020,$721K
11356,Apr,2021,$738K
11356,Jun,2021,$744K
11356,Sep,2021,$749K
11356,Oct,2021,$751K
11356,Jan,2022,$750K
11356,Mar,2021,$735K
11357,Mar,2012,$545K
11357,Feb,2012,$547K
11357,Feb,2022,$854K
11357,Dec,2011,$547K
11357,Nov,2011,$547K
11357,Oct,2011,$549K
11357,Aug,2011,$551K
11357,Jul,2011,$551K
11357,May,2011,$553K
11357,Apr,2011,$550K
11357,Mar,2011,$548K
11357,Apr,2012,$544K
11357,May,2012,$543K
11357,Jun,2012,$545K
11357,Jul,2012,$547K
11357,Sep,2012,$550K
11357,Oct,2012,$553K
11357,Dec,2012,$560K
11357,Jan,2013,$561K
11357,Feb,2013,$561K
11357,Apr,2013,$564K
11357,May,2013,$568K
11357,Jul,2013,$574K
11357,Aug,2013,$577K
11357,Nov,2013,$584K
11357,Dec,2013,$587K
11357,Jan,2014,$593K
11357,Feb,2014,$600K
11357,Mar,2014,$607K
11357,May,2014,$615K
11357,Jun,2014,$616K
11357,Aug,2014,$622K
11357,Sep,2014,$627K
11357,Oct,2014,$631K
11357,Dec,2014,$641K
11357,Jan,2015,$643K
11357,Mar,2015,$647K
11357,Apr,2015,$651K
11357,May,2015,$656K
11357,Jul,2015,$667K
11357,Aug,2015,$671K
11357,Oct,2015,$678K
11357,Nov,2015,$681K
11357,Dec,2015,$684K
11357,Jan,2016,$685K
11357,Feb,2016,$688K
11357,Mar,2016,$691K
11357,May,2016,$698K
11357,Sep,2016,$712K
11357,Nov,2016,$720K
11357,Dec,2016,$726K
11357,Jan,2017,$733K
11357,Mar,2017,$741K
11357,Apr,2017,$743K
11357,May,2017,$747K
11357,Jun,2017,$751K
11357,Jul,2017,$755K
11357,Aug,2017,$760K
11357,Oct,2017,$774K
11357,Nov,2017,$780K
11357,Jan,2018,$785K
11357,Feb,2018,$789K
11357,Mar,2018,$797K
11357,May,2018,$811K
11357,Jun,2018,$817K
11357,Jul,2018,$823K
11357,Aug,2018,$828K
11357,Sep,2018,$831K
11357,Oct,2018,$832K
11357,Nov,2018,$833K
11357,Dec,2018,$835K
11357,Jan,2019,$837K
11357,Mar,2019,$839K
11357,Apr,2019,$836K
11357,May,2019,$834K
11357,Jul,2019,$827K
11357,Sep,2019,$820K
11357,Oct,2019,$818K
11357,Nov,2019,$813K
11357,Jan,2020,$807K
11357,Feb,2020,$807K
11357,Mar,2020,$807K
11357,May,2020,$808K
11357,Jun,2020,$809K
11357,Aug,2020,$812K
11357,Sep,2020,$814K
11357,Dec,2020,$824K
11357,Jan,2021,$827K
11357,Mar,2021,$830K
11357,Apr,2021,$832K
11357,May,2021,$836K
11357,Jun,2021,$839K
11357,Jul,2021,$841K
11357,Aug,2021,$844K
11357,Oct,2021,$850K
11357,Nov,2021,$852K
11357,Jan,2022,$853K
11357,Dec,2021,$853K
11357,Sep,2021,$847K
11357,Feb,2021,$828K
11357,Oct,2020,$816K
11357,Jul,2020,$811K
11357,Apr,2020,$808K
11357,Aug,2019,$823K
11357,Jun,2019,$831K
11357,Feb,2019,$839K
11357,Apr,2018,$804K
11357,Dec,2017,$782K
11357,Sep,2017,$766K
11357,Oct,2016,$715K
11357,Aug,2016,$708K
11357,Jun,2016,$702K
11357,Apr,2016,$695K
11357,Jun,2015,$662K
11357,Nov,2014,$636K
11357,Jul,2014,$619K
11357,Apr,2014,$613K
11357,Jun,2013,$571K
11357,Mar,2013,$562K
11357,Aug,2012,$548K
11357,Jan,2012,$547K
11357,Sep,2011,$551K
11357,Jun,2011,$551K
11357,Nov,2012,$558K
11357,Sep,2013,$580K
11357,Oct,2013,$582K
11358,Nov,2021,$920K
11358,Dec,2021,$920K
11358,Jan,2022,$920K
11358,Feb,2022,$921K
11358,Oct,2021,$918K
11358,Sep,2021,$915K
11358,Aug,2021,$912K
11358,Jul,2021,$910K
11358,Jun,2021,$907K
11358,May,2021,$904K
11358,Mar,2021,$898K
11358,Nov,2020,$889K
11358,Oct,2020,$885K
11358,Sep,2020,$884K
11358,Aug,2020,$882K
11358,Jul,2020,$882K
11358,Jun,2020,$881K
11358,May,2020,$881K
11358,Apr,2020,$882K
11358,Mar,2020,$881K
11358,Feb,2020,$882K
11358,Jan,2020,$882K
11358,Dec,2019,$885K
11358,Sep,2019,$893K
11358,Jul,2019,$899K
11358,Jun,2019,$901K
11358,May,2019,$903K
11358,Apr,2019,$904K
11358,Mar,2019,$905K
11358,Feb,2019,$905K
11358,Jan,2019,$905K
11358,Dec,2018,$905K
11358,Nov,2018,$904K
11358,Sep,2018,$903K
11358,Aug,2018,$901K
11358,Jun,2018,$895K
11358,Apr,2018,$885K
11358,Mar,2018,$879K
11358,Feb,2018,$874K
11358,Jan,2018,$870K
11358,Dec,2017,$867K
11358,Nov,2017,$864K
11358,Oct,2017,$860K
11358,Sep,2017,$852K
11358,Aug,2017,$845K
11358,Jun,2017,$833K
11358,Apr,2017,$824K
11358,Mar,2017,$821K
11358,Feb,2017,$815K
11358,Jan,2017,$811K
11358,Dec,2016,$804K
11358,Nov,2016,$799K
11358,Aug,2016,$783K
11358,Jul,2016,$780K
11358,Jun,2016,$775K
11358,May,2016,$768K
11358,Mar,2016,$756K
11358,Dec,2015,$739K
11358,Nov,2015,$733K
11358,Oct,2015,$729K
11358,Sep,2015,$724K
11358,Aug,2015,$721K
11358,Jul,2015,$716K
11358,Jun,2015,$711K
11358,May,2015,$706K
11358,Apr,2015,$703K
11358,Mar,2015,$700K
11358,Feb,2015,$697K
11358,Jan,2015,$694K
11358,Dec,2014,$691K
11358,Sep,2014,$675K
11358,Jul,2014,$664K
11358,Jun,2014,$660K
11358,May,2014,$657K
11358,Apr,2014,$652K
11358,Mar,2014,$646K
11358,Feb,2014,$637K
11358,Jan,2014,$630K
11358,Dec,2013,$624K
11358,Nov,2013,$620K
11358,Jul,2013,$604K
11358,Jun,2013,$600K
11358,Apr,2013,$592K
11358,Mar,2013,$589K
11358,Feb,2013,$587K
11358,Jan,2013,$587K
11358,Dec,2012,$586K
11358,Nov,2012,$584K
11358,Oct,2012,$581K
11358,Sep,2012,$579K
11358,Aug,2012,$579K
11358,Jun,2012,$576K
11358,Apr,2012,$574K
11358,Mar,2012,$573K
11358,Feb,2012,$574K
11358,Jan,2012,$571K
11358,Dec,2011,$571K
11358,Nov,2011,$572K
11358,Oct,2011,$575K
11358,Sep,2011,$578K
11358,Aug,2011,$579K
11358,Jul,2011,$580K
11358,Jun,2011,$580K
11358,May,2011,$583K
11358,Apr,2011,$583K
11358,Mar,2011,$584K
11358,May,2012,$574K
11358,Jul,2012,$578K
11358,May,2013,$596K
11358,Aug,2013,$608K
11358,Sep,2013,$613K
11358,Oct,2013,$617K
11358,Aug,2014,$669K
11358,Oct,2014,$680K
11358,Jan,2016,$745K
11358,Feb,2016,$752K
11358,Apr,2016,$762K
11358,Oct,2016,$793K
11358,May,2017,$829K
11358,Jul,2017,$838K
11358,May,2018,$890K
11358,Jul,2018,$899K
11358,Oct,2018,$903K
11358,Oct,2019,$892K
11358,Feb,2021,$897K
11358,Apr,2021,$900K
11359,Sep,2011,$381K
11359,Aug,2011,$383K
11359,Jul,2011,$385K
11359,Jun,2011,$386K
11359,May,2011,$389K
11359,Apr,2011,$390K
11359,Mar,2011,$392K
11359,Feb,2022,$566K
11359,Oct,2011,$380K
11359,Nov,2011,$379K
11359,Dec,2011,$378K
11359,Feb,2012,$375K
11359,Apr,2012,$373K
11359,May,2012,$372K
11359,Jun,2012,$372K
11359,Jul,2012,$372K
11359,Aug,2012,$372K
11359,Sep,2012,$372K
11359,Oct,2012,$372K
11359,Nov,2012,$372K
11359,Jan,2013,$374K
11359,Feb,2013,$375K
11359,Mar,2013,$375K
11359,Apr,2013,$377K
11359,May,2013,$378K
11359,Jun,2013,$380K
11359,Jul,2013,$382K
11359,Aug,2013,$384K
11359,Oct,2013,$387K
11359,Dec,2013,$391K
11359,Feb,2014,$395K
11359,Apr,2014,$398K
11359,May,2014,$399K
11359,Jun,2014,$400K
11359,Jul,2014,$401K
11359,Sep,2014,$403K
11359,Nov,2014,$404K
11359,Dec,2014,$405K
11359,Jan,2015,$405K
11359,Mar,2015,$407K
11359,Apr,2015,$408K
11359,May,2015,$409K
11359,Jun,2015,$410K
11359,Aug,2015,$412K
11359,Oct,2015,$414K
11359,Nov,2015,$415K
11359,Dec,2015,$416K
11359,Jan,2016,$417K
11359,Feb,2016,$418K
11359,Mar,2016,$419K
11359,Apr,2016,$420K
11359,May,2016,$421K
11359,Jul,2016,$423K
11359,Aug,2016,$424K
11359,Sep,2016,$426K
11359,Oct,2016,$427K
11359,Nov,2016,$429K
11359,Dec,2016,$430K
11359,Jan,2017,$432K
11359,Feb,2017,$434K
11359,Mar,2017,$436K
11359,Apr,2017,$437K
11359,Jun,2017,$441K
11359,Jul,2017,$444K
11359,Aug,2017,$446K
11359,Sep,2017,$449K
11359,Oct,2017,$451K
11359,Nov,2017,$452K
11359,Jan,2018,$456K
11359,Feb,2018,$459K
11359,Mar,2018,$461K
11359,May,2018,$466K
11359,Jun,2018,$468K
11359,Jul,2018,$469K
11359,Aug,2018,$470K
11359,Sep,2018,$471K
11359,Oct,2018,$472K
11359,Nov,2018,$474K
11359,Dec,2018,$475K
11359,Feb,2019,$476K
11359,Apr,2019,$477K
11359,Mar,2020,$482K
11359,Apr,2020,$483K
11359,May,2020,$485K
11359,Jun,2020,$486K
11359,Aug,2020,$492K
11359,Sep,2020,$496K
11359,Oct,2020,$501K
11359,Dec,2020,$511K
11359,Feb,2021,$520K
11359,Mar,2021,$524K
11359,Apr,2021,$529K
11359,May,2021,$535K
11359,Jul,2021,$546K
11359,Aug,2021,$550K
11359,Sep,2021,$553K
11359,Nov,2021,$558K
11359,Dec,2021,$560K
11359,Jan,2022,$563K
11359,Oct,2021,$555K
11359,Jun,2021,$541K
11359,Jan,2021,$515K
11359,Nov,2020,$506K
11359,Feb,2020,$480K
11359,Dec,2019,$478K
11359,Nov,2019,$478K
11359,Oct,2019,$479K
11359,Sep,2019,$480K
11359,Aug,2019,$480K
11359,Jul,2019,$480K
11359,Jun,2019,$479K
11359,May,2019,$478K
11359,Jan,2019,$476K
11359,Apr,2018,$464K
11359,Dec,2017,$454K
11359,May,2017,$439K
11359,Jun,2016,$422K
11359,Jul,2015,$411K
11359,Oct,2014,$403K
11359,Mar,2014,$396K
11359,Jan,2014,$393K
11359,Nov,2013,$389K
11359,Sep,2013,$385K
11359,Dec,2012,$373K
11359,Jan,2012,$376K
11360,Aug,2018,$524K
11360,Sep,2018,$525K
11360,Oct,2018,$525K
11360,Feb,2022,$551K
11360,Dec,2018,$529K
11360,Jan,2019,$530K
11360,Feb,2019,$531K
11360,Apr,2019,$532K
11360,May,2019,$531K
11360,Jun,2019,$529K
11360,Jul,2019,$527K
11360,Aug,2019,$526K
11360,Sep,2019,$523K
11360,Oct,2019,$521K
11360,Nov,2019,$517K
11360,Dec,2019,$517K
11360,Feb,2020,$518K
11360,Mar,2020,$519K
11360,Apr,2020,$520K
11360,Jun,2020,$522K
11360,Sep,2020,$528K
11360,Oct,2020,$530K
11360,Dec,2020,$535K
11360,Jan,2021,$535K
11360,Feb,2021,$535K
11360,Mar,2021,$534K
11360,Apr,2021,$536K
11360,May,2021,$538K
11360,Jul,2021,$544K
11360,Aug,2021,$546K
11360,Nov,2021,$549K
11360,Dec,2021,$549K
11360,Jan,2022,$549K
11360,Oct,2021,$548K
11360,Sep,2021,$547K
11360,Nov,2020,$533K
11360,Aug,2020,$525K
11360,Jul,2020,$524K
11360,May,2020,$521K
11360,Mar,2019,$533K
11360,Nov,2018,$527K
11360,Jul,2018,$522K
11360,Jun,2018,$519K
11360,May,2018,$516K
11360,Apr,2018,$511K
11360,Jan,2018,$500K
11360,Dec,2017,$500K
11360,Nov,2017,$499K
11360,Sep,2017,$494K
11360,Jul,2017,$487K
11360,Jun,2017,$485K
11360,May,2017,$482K
11360,Apr,2017,$481K
11360,Jan,2017,$477K
11360,Dec,2016,$472K
11360,Nov,2016,$469K
11360,Oct,2016,$466K
11360,Aug,2016,$461K
11360,Jun,2016,$456K
11360,May,2016,$453K
11360,Mar,2016,$446K
11360,Feb,2016,$445K
11360,Jan,2016,$443K
11360,Dec,2015,$444K
11360,Nov,2015,$443K
11360,Oct,2015,$441K
11360,Aug,2015,$438K
11360,Jul,2015,$436K
11360,Jun,2015,$434K
11360,May,2015,$431K
11360,Feb,2015,$425K
11360,Jan,2015,$424K
11360,Dec,2014,$421K
11360,Nov,2014,$419K
11360,Sep,2014,$414K
11360,Aug,2014,$410K
11360,Jul,2014,$407K
11360,Jun,2014,$405K
11360,May,2014,$404K
11360,Mar,2014,$400K
11360,Feb,2014,$396K
11360,Jan,2014,$391K
11360,Dec,2013,$387K
11360,Nov,2013,$384K
11360,Oct,2013,$382K
11360,Aug,2013,$378K
11360,Jul,2013,$377K
11360,Jun,2013,$377K
11360,May,2013,$375K
11360,Mar,2013,$371K
11360,Feb,2013,$371K
11360,Jan,2013,$371K
11360,Dec,2012,$371K
11360,Sep,2012,$370K
11360,Aug,2012,$371K
11360,Jul,2012,$371K
11360,Jun,2012,$369K
11360,Apr,2012,$369K
11360,Mar,2012,$370K
11360,Feb,2012,$372K
11360,Jan,2012,$371K
11360,Dec,2011,$371K
11360,Nov,2011,$372K
11360,Sep,2011,$373K
11360,Aug,2011,$372K
11360,Jul,2011,$372K
11360,Jun,2011,$372K
11360,May,2011,$374K
11360,Apr,2011,$374K
11360,Mar,2011,$374K
11360,Oct,2011,$372K
11360,May,2012,$368K
11360,Oct,2012,$370K
11360,Sep,2013,$380K
11360,Apr,2014,$403K
11360,Oct,2014,$416K
11360,Mar,2015,$427K
11360,Jul,2016,$459K
11360,Sep,2016,$464K
11360,Feb,2017,$480K
11360,Mar,2017,$481K
11360,Aug,2017,$491K
11360,Oct,2017,$498K
11360,Mar,2018,$506K
11360,Jan,2020,$517K
11360,Jun,2021,$542K
11361,Dec,2019,$786K
11361,Feb,2022,$821K
11361,Oct,2019,$796K
11361,Sep,2019,$800K
